AdId,ListId,Subject,Address,Ward,District,Region,PriceVND,PriceString,AreaM2,BedRooms,BathRooms,Floor,PropertyStatus,Type,LegalStatus,Interior,MainDirection,BalconyDirection,SellerType,PostDateText,ListTimeRaw,NgayDang,CrawlDate,Link
175409625,131811050,Căn hộ Botanica Premier 1PN 3.85tỷ-2PN 5.9tỷ-3Pn 8.5tỷ ở Hồng Hà,,Phường 2,Quận Tân Bình,Tp Hồ Chí Minh,5900000000,"5,9 tỷ",67.0,2,,,,1,,,,,,2 tuần trước,1778732436000,2026-05-14 11:20:36,2026-05-29 17:36:07,https://cdn.chotot.com/xOP1mUXsB4-jIOIz6wRAXWa_CeYxxFcMMSnfPYrQuJM/preset:listing/plain/112a7e2ab8186f65199d93fbe81e58dc-2979852851041559078.webp
175396716,131799924,"Căn hộ Prince Residence, 1PN 5.86tỷ, 2PN 8tỷ, 3PN 11.9tỷ",,Phường 11,Quận Phú Nhuận,Tp Hồ Chí Minh,8000000000,8 tỷ,70.0,2,,,,1,,,,,,2 tuần trước,1778732398000,2026-05-14 11:19:58,2026-05-29 17:36:07,https://cdn.chotot.com/GzwuecXPuYVaKSyXEpz0gPBBWtc29gD8doFMHZ18EDI/preset:listing/plain/d76ee5cc8397b0cd1f8c4a9b396e1488-2979745971567986626.webp
174671700,131184846,"Căn hộ Hà Đô Centrosa, 1PN 8.25tỷ, 2PN 10.5tỷ, 3PN 21.5tỷ",,Phường 12,Quận 10,Tp Hồ Chí Minh,10500000000,"10,5 tỷ",87.0,2,2.0,,,1,,,,,,2 tuần trước,1778732369000,2026-05-14 11:19:29,2026-05-29 17:36:07,https://cdn.chotot.com/r2i1HtbEJXfwoNzabs3WUZaab2n6iqTgSiRL6cxU5q4/preset:listing/plain/38848f4c655368eac2a84990b4aec880-2975365782054303225.webp
174646846,131163527,"Căn hộ Lucky Palace Phan Văn Khỏe 2PN 5.3tỷ, 3PN 114m 6.8tỷ",,Phường 2,Quận 6,Tp Hồ Chí Minh,5300000000,"5,3 tỷ",80.0,2,2.0,,2.0,1,,,,,,2 tuần trước,1778732336000,2026-05-14 11:18:56,2026-05-29 17:36:07,https://cdn.chotot.com/Bq_10dT0DU0PKA1aBnyFYcs_85lc-_pAJGhsatvRdMk/preset:listing/plain/d864deddc6cbf5814a413a6ea0efb784-2975217389339611495.webp
175411547,131812706,"Căn hộ Carillon7 Lương Minh Nguyệt 1PN 3.4ty, 2PN 4.25tỷ ",,Phường Tân Thới Hòa,Quận Tân Phú,Tp Hồ Chí Minh,4250000000,"4,25 tỷ",66.0,2,,,,1,,,,,,2 tuần trước,1778732300000,2026-05-14 11:18:20,2026-05-29 17:36:07,https://cdn.chotot.com/n_ZSi7EABm-Zl-jPrSRB8Dap43JtYEdPWEtEmHFD1xg/preset:listing/plain/67d5ec392fcccebc01e7c7a31c58b883-2979896091842182997.webp
176016040,132331230,Bán căn hộ Moonlight Boulevard Bình Tân 2PN 2WC 3ty530 nhận nhà ở ngay,,Phường An Lạc A,Quận Bình Tân,Tp Hồ Chí Minh,3530000000,"3,53 tỷ",70.0,2,,,,1,,,,,,2 tuần trước,1778732283000,2026-05-14 11:18:03,2026-05-29 17:36:07,https://cdn.chotot.com/q1LRSiNsGbbL9DNWHOu2O7qbJgIDvsoWp_Dnfn4tKNc/preset:listing/plain/d020ff51e964dae00f32fc0fbaa80f83-2983910126040681353.webp
176070064,132377831,𝐁Á𝐍 𝐂Ă𝐍 𝐆Ó𝐂 𝟕𝟕𝐦𝟐 𝐂𝐇𝐔𝐍𝐆 𝐂Ư ĐỨ𝐂 𝐊𝐇Ả𝐈,,Phường Phú Mỹ,Quận 7,Tp Hồ Chí Minh,3100000000,"3,1 tỷ",77.0,2,2.0,,2.0,1,5.0,1.0,,,,2 tuần trước,1778731204000,2026-05-14 11:00:04,2026-05-29 17:36:07,https://www.chotot.com/132377831.htm
176070027,132377806,CHUNG CƯ 65M/2 FULL NỘI THẤT,,Phường Tân Thới Nhất,Quận 12,Tp Hồ Chí Minh,3500000000,"3,5 tỷ",65.0,2,,,,1,,,,,,2 tuần trước,1778731133000,2026-05-14 10:58:53,2026-05-29 17:36:07,https://cdn.chotot.com/Ej-F_CUljKQH6kRse2a2dGsCv99V6Dd21nQ_urKkXA8/preset:listing/plain/ff3173e006a286df38519d036dd5cf07-2984215203613212901.webp
176069796,132377611,"Hoàng Anh An Tiến 2pn, 2wc - 96m2, 3.6ty",,Xã Phước Kiển,Huyện Nhà Bè,Tp Hồ Chí Minh,3600000000,"3,6 tỷ",96.0,2,,,2.0,1,6.0,1.0,,,,2 tuần trước,1778730737000,2026-05-14 10:52:17,2026-05-29 17:36:07,https://cdn.chotot.com/sXoVRp6lVtYzDyjaMuVRpCjftarn71llPkyvFIe1IpA/preset:listing/plain/8d50fc9c1506edaf7eb57a17b7878b3d-2984214702526600667.webp
175923677,132251617,Bán Nhà Chung Cư 68m²–Ga Metro Bình Thái–Giảm 110 triệu-Chỉ 2.54 tỷ ,,Phường Bình Thọ (Quận Thủ Đức cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,2540000000,"2,54 tỷ",68.0,2,2.0,,2.0,1,6.0,1.0,,,,2 tuần trước,1778730683357,2026-05-14 10:51:23,2026-05-29 17:36:07,https://cdn.chotot.com/uPOTR4URy71EYdRKE9iW81Wdwxlp7i5ZZ5zlzbvxCNU/preset:listing/plain/59af662fc2cec9d4bca84d87b0172e47-2983324062465447007.webp
176069175,132377116,Chính chủ cần bán căn hộ Giai Việt 2 phòng ngủ giá chỉ 5.2 tỷ,,Phường 5,Quận 8,Tp Hồ Chí Minh,5200000000,"5,2 tỷ",115.0,2,2.0,,2.0,1,6.0,3.0,,,,2 tuần trước,1778729781000,2026-05-14 10:36:21,2026-05-29 17:36:07,https://cdn.chotot.com/Dab7xNHowjpSOTPhUXS9nq77ZWpz_6SNNznhXPuvrf8/preset:listing/plain/fde587c2f15e0b2c0a7a28c3804b6866-2984213120299955409.webp
176068660,132376731,BÁN 3PN2WC FULL NỘI THẤT CAO CẤP CHUNG CƯ LAVIDA PLUS,,Phường Tân Phong,Quận 7,Tp Hồ Chí Minh,7500000000,"7,5 tỷ",96.0,3,2.0,,,1,,1.0,,,,2 tuần trước,1778729044000,2026-05-14 10:24:04,2026-05-29 17:36:07,https://cdn.chotot.com/xdHB99dqOZ5Uy_Ab-f_Zrv0OPNvlFw-Ept8vMvGz_XA/preset:listing/plain/cf62f09263090b6235de2f8fa9fb87fb-2984210919903439659.webp
176068390,132376396,"Bán căn hộ 2PN 2WC Ban công, hướng Đông nam - view kênh đào, đảo Nhật",,Xã Bình Hưng,Huyện Bình Chánh,Tp Hồ Chí Minh,4350000000,"4,35 tỷ",78.0,2,,,2.0,1,6.0,,,,,2 tuần trước,1778728456000,2026-05-14 10:14:16,2026-05-29 17:36:07,https://cdn.chotot.com/_rTKzwSII0435zuyQFizjXdFcAUYpq8oF9e4Sf1gxnY/preset:listing/plain/bce275dfc86e2125d6b9c1f5977a38f1-2984210748706237227.webp
175300854,131717515,Cần bán căn Góc 69m2 tại chung cư West Gate - An Gia,,Thị trấn Tân Túc,Huyện Bình Chánh,Tp Hồ Chí Minh,3120000000,"3,12 tỷ",69.0,2,2.0,,2.0,1,6.0,,,,,2 tuần trước,1778728445000,2026-05-14 10:14:05,2026-05-29 17:36:07,https://cdn.chotot.com/e-NAh5D2RSHMQsno4u4yeCA3xkrv6wJM7vgIhjeJRtM/preset:listing/plain/b855c45b933fe3d53319cedfcc6e2b28-2979146616505633160.webp
175982236,132302313,"CĂN HỘ EHOME3 2PN ĐẸP NHẤT BLOCK B – 2Tỷ650 – LẦU CAO, MÁT CẢ NGÀY",,Phường An Lạc,Quận Bình Tân,Tp Hồ Chí Minh,2650000000,"2,65 tỷ",64.0,2,2.0,,2.0,1,6.0,3.0,,,,2 tuần trước,1778728445000,2026-05-14 10:14:05,2026-05-29 17:36:07,https://cdn.chotot.com/74tis2fvwc87txbTHDg-npfXs-7bkmIPyR8ygVMXMyU/preset:listing/plain/e80b20a08a65a6d8335c6f98c4c46946-2983666324572591199.webp
176068275,132376267,S205 Vinhomes Q9 2pn+ căn góc full nt 3350 btp,,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,3350000000,"3,35 tỷ",69.0,2,2.0,,,1,6.0,2.0,,,,2 tuần trước,1778728220000,2026-05-14 10:10:20,2026-05-29 17:36:07,https://cdn.chotot.com/yKhA4o9O4yu_2pH8CZSL5Al6ybUTqIy_Xe5DIrplXU4/preset:listing/plain/f27f70579a4989764684bf664bd6d6ae-2984210684935121707.webp
176035826,132348353,CHỦ NHÀ NGỘP CẦN THANH LÝ GẤP LỖ GIÁ - SHR - NHÀ ĐẸP - MỚI TOANH,,Phường Long Bình (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,2456999999,"2,456 tỷ",54.0,2,2.0,,2.0,1,6.0,2.0,,,,2 tuần trước,1778728045000,2026-05-14 10:07:25,2026-05-29 17:36:07,https://cdn.chotot.com/HuQpZOxT5BGwswRRG5GphbtskHUq142sAW0T-xfhG7Q/preset:listing/plain/5b74337a177eff3075d7aa2e00d2698a-2983982135156652355.webp
175828162,132169980,Bán Chung cư Bình Thới P8 Quận 11. 64m2 2 PN,,Phường 8,Quận 11,Tp Hồ Chí Minh,3200000000,"3,2 tỷ",64.0,2,,,,1,,,,,,2 tuần trước,1778727853000,2026-05-14 10:04:13,2026-05-29 17:36:07,https://cdn.chotot.com/MRoz13VLCyaoQkbbVwuGheT7KvHxp2fJmDbZXahm028/preset:listing/plain/96ea7ae36ab2c3515f7c1b1d486aeb2d-2982751828856875443.webp
152035851,111667061,CHUNG CƯ SAIGON INTELA BÌNH CHÁNH GIÁ RẺ 2TỶ100,,Xã Phong Phú,Huyện Bình Chánh,Tp Hồ Chí Minh,2100000000,"2,1 tỷ",50.0,2,2.0,,2.0,1,2.0,,,,,2 tuần trước,1778726788000,2026-05-14 09:46:28,2026-05-29 17:36:07,https://cdn.chotot.com/Z2DfiX5-KDWMyTEOGrnzanDEtmZ70m4QhbulfR7RRk4/preset:listing/plain/c84adf0f03e38c7707793f7449edf151-2852014825524928146.webp
175259753,131682089,CẦN BÁN CĂN HỘ TẦNG TRỆT VÙA Ở VỪA KINH DOANH THỦ ĐỨC,,Phường Trường Thọ (Quận Thủ Đức cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,3700000000,"3,7 tỷ",60.0,2,2.0,,,1,6.0,,,,,2 tuần trước,1778726609000,2026-05-14 09:43:29,2026-05-29 17:36:07,https://cdn.chotot.com/pcAX5UMqNI2ltawig9QCRhkVEaIG93yTIWjiGmW_weE/preset:listing/plain/150a97450f582bf8cd72aaff72b885e1-2978885218597518425.webp
176067285,132375424,"PEGASUITE Q8 3PN 95m2 SIÊU RỘNG FULL nội thất+ SỔ HỒNG GIÁ 6,2 Tỷ",,Phường 6,Quận 8,Tp Hồ Chí Minh,6200000000,"6,2 tỷ",95.0,3,,,2.0,1,6.0,,,,,2 tuần trước,1778726467000,2026-05-14 09:41:07,2026-05-29 17:36:07,https://cdn.chotot.com/WmFN8S81QolscGG0jHZfyCDP3xsYWkoZzKr2buECvtA/preset:listing/plain/8864ab459983765f9b6937a9dd5cbdce-2984207553712854491.webp
176067195,132375337,"Cần bán căn hộ CC Thái An, Quận 12, DT 40m2, 1PN 1WC giá 1,45 tỷ",,Phường Đông Hưng Thuận,Quận 12,Tp Hồ Chí Minh,1450000000,"1,45 tỷ",40.0,1,1.0,,2.0,1,5.0,2.0,,,,2 tuần trước,1778726279000,2026-05-14 09:37:59,2026-05-29 17:36:07,https://cdn.chotot.com/gJZN2Iij-PwAKldqyntPpU8xD-7Erj6YzyzzNFJ_9E0/preset:listing/plain/b7303da2fffe7306624d30b8f9d933fb-2984207386476957785.webp
176066907,132375091,Siêu phẩm góc Tara Residence Q8 2PN 78m2 SỔ HỒNG+Full nội thất 4TỶ05,,Phường 6,Quận 8,Tp Hồ Chí Minh,4050000000,"4,05 tỷ",78.0,2,2.0,,2.0,1,6.0,,,,,2 tuần trước,1778725711000,2026-05-14 09:28:31,2026-05-29 17:36:07,https://cdn.chotot.com/Nb3dTyGuTFhAMxud1B_zbiADfUdfeArjarWXLMyW-pw/preset:listing/plain/c1b9ffcee6cbed2860bde98abf2d70e7-2984206150491894993.webp
176066799,132375069,"Bán Nhanh Căn 3PN Khang Điền Ngay BX Miễn Tây, Giá 5,250 Tỷ Sẵn Sổ,",,Phường An Lạc,Quận Bình Tân,Tp Hồ Chí Minh,5250000000,"5,25 tỷ",82.0,3,,,,1,,,,,,2 tuần trước,1778725669000,2026-05-14 09:27:49,2026-05-29 17:36:07,https://cdn.chotot.com/AHYHPS-qfKZRlLPe_GwVMdY9-JJcPE-okebiYH_EQAs/preset:listing/plain/e127ba3c4491e1ca64f871209e635d84-2984205945084769489.webp
172881244,129633387,"Căn hộ Orchid Park (Phú Gia), Đã có sổ - Giá tốt 2tỷ880",,Xã Phú Xuân,Huyện Nhà Bè,Tp Hồ Chí Minh,2880000000,"2,88 tỷ",72.0,2,2.0,,2.0,1,6.0,3.0,5.0,,,2 tuần trước,1778725642000,2026-05-14 09:27:22,2026-05-29 17:36:07,https://cdn.chotot.com/b3jeptP9Llu6WF7cm6JqWqNmmiIy5KnSAIey4MRGO18/preset:listing/plain/8f4c8bf3e74bb50615770c051bcdbd5d-2962047060796180286.webp
176066718,132374945,Bán căn hộ chung cư thương mại AN PHÚ ĐÔNG,,Phường An Phú Đông,Quận 12,Tp Hồ Chí Minh,3100000000,"3,1 tỷ",64.0,2,,,2.0,1,6.0,2.0,7.0,,,2 tuần trước,1778725362000,2026-05-14 09:22:42,2026-05-29 17:36:07,https://cdn.chotot.com/hIrCTT7MoevaF0xrsHUa79nsm3F1bQtQGqrXOznhLxQ/preset:listing/plain/a221caff2879c67d293c53966b42cc4f-2984205685292994797.webp
176066471,132374727,Sang gấp 3tỷ950 căn Pegasuite Q8 2PN sổ hồng+full nội thất ,,Phường 6,Quận 8,Tp Hồ Chí Minh,3950000000,"3,95 tỷ",60.0,2,,,2.0,1,6.0,,,,,2 tuần trước,1778724831000,2026-05-14 09:13:51,2026-05-29 17:36:07,https://cdn.chotot.com/p9VSgyfuL8k0qYjbill7VjF2_bZDCAwhQWCZroZjErI/preset:listing/plain/128a1f841dbe20cd380ebbb5d692f1f6-2984204912353062166.webp
176066180,132374451,"PEGASUITE Q8 2PN 2wc 68m2  SỔ HỒNG + NT Chỉ 4,35Tỷ  (bớt thêm lộc)",,Phường 6,Quận 8,Tp Hồ Chí Minh,4350000000,"4,35 tỷ",68.0,2,2.0,,2.0,1,6.0,,,,,2 tuần trước,1778724234000,2026-05-14 09:03:54,2026-05-29 17:36:07,https://cdn.chotot.com/N1JUQER-mY72uYMjocvBmYjo3d3r24G7L4-0OaMhU-0/preset:listing/plain/59f8996f886b81e1b693dd30de5993c3-2984203973412427227.webp
176066062,132374354,Chính chủ bán chung cư Phú Mỹ - Vạn Phát Hưng - Quận 7,,Phường Phú Mỹ,Quận 7,Tp Hồ Chí Minh,5400000000,"5,4 tỷ",87.9,2,2.0,,2.0,1,6.0,2.0,,,,2 tuần trước,1778723978000,2026-05-14 08:59:38,2026-05-29 17:36:07,https://cdn.chotot.com/1JSUePWvs7Ysf6MZPpAS1qvq1AsvfHN5X-YjEzvFlGQ/preset:listing/plain/9336822fc0656d35bd6f04f9a78be269-2984201052741689812.webp
176016410,132331578,NHÀ MỚI 100% HƯỚNG ĐÔNG NAM VIEW VƯỜN NHẬT TẠI VINHOMES GRAND PARK,,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,3900000000,"3,9 tỷ",69.1998,2,2.0,,,1,5.0,3.0,7.0,,,2 tuần trước,1778723883000,2026-05-14 08:58:03,2026-05-29 17:36:07,https://cdn.chotot.com/A-89cX9OsFoPRhpqWSK6wWfmJn7-TfQGLhP2cKf4qEg/preset:listing/plain/0d9d30eb0f9c1deefc8489721efa6f52-2983911629574805588.webp
176035973,132348637,Bán CH Lê Thành A - 68m 2pn - view cao đón sáng - giá còn deal,,Phường An Lạc,Quận Bình Tân,Tp Hồ Chí Minh,2400000000,"2,4 tỷ",68.0,2,1.0,,2.0,1,6.0,2.0,,,,2 tuần trước,1778723822000,2026-05-14 08:57:02,2026-05-29 17:36:07,https://cdn.chotot.com/i-kjs9uS8v0L8jUgVb6FxLTnCbAbfeYvyEzSSirpRjg/preset:listing/plain/948bb968bc27fa902f170c13206446c7-2983983365066757648.webp
176065974,132374269,2PN+ Full NT 69m2 - Sẵn Sổ - View Hồ Bơi - 3.7 Tỷ - Thuê 9tr/th,,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,3700000000,"3,7 tỷ",69.0,2,2.0,,2.0,1,6.0,1.0,,,,2 tuần trước,1778723749000,2026-05-14 08:55:49,2026-05-29 17:36:07,https://cdn.chotot.com/P2Ef83CRySW2T-KycRoqS5ZlifLZ8e4pebao3gHyP2w/preset:listing/plain/6564344890601b0308d424ef8592fa59-2984203098872840421.webp
176033180,132346014,Bán căn hộ Happy Valley giá rẻ ngay tại Phú Mỹ Hưng-Quận 7  ,,Phường Tân Phong,Quận 7,Tp Hồ Chí Minh,9900000000,"9,9 tỷ",117.0,3,2.0,,,1,,,,,,2 tuần trước,1778723524000,2026-05-14 08:52:04,2026-05-29 17:36:07,https://cdn.chotot.com/2xDaatfJHL2TWVsEWMCX9Ah5uDILm5KzFMyhHmlp4bI/preset:listing/plain/25a978be6e1ea89f8928ab4e06bb4103-2983968021821969503.webp
176020345,132335266,"Bán căn hộ chung cư 155 Nguyễn Chí Thanh, quận 5",,Phường 9,Quận 5,Tp Hồ Chí Minh,4290000000,"4,29 tỷ",62.0,2,1.0,,2.0,1,6.0,2.0,,,,2 tuần trước,1778722922000,2026-05-14 08:42:02,2026-05-29 17:36:07,https://cdn.chotot.com/3evZVtV3hsySMZ0qyK9OXBcl3FopzLKafn-az3qN8ao/preset:listing/plain/3f7df788beca28db450d9be1e02b7a33-2983922602242315792.webp
176030276,132343545,Bán 2PN căn góc tầng penthouse Happy One Sora 75.5m2 Linh Xuân Thủ Đức,,Phường Linh Xuân (Quận Thủ Đức cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,4179000000,"4,179 tỷ",74.9498,2,2.0,,1.0,1,5.0,3.0,8.0,,,2 tuần trước,1778722684000,2026-05-14 08:38:04,2026-05-29 17:36:07,https://cdn.chotot.com/d1-SegCKr6UX52vAGZggimTE5IQqJ5CGsXifO06q3pk/preset:listing/plain/e2b8684f59e6ca95d9a5d9111b2491c6-2983955632809743888.webp
175249111,131672893,"Chính chủ bán căn lầu 11 tháp P5 dự án Picity quận 12, giá 3,25 tỷ",,Phường Thạnh Xuân,Quận 12,Tp Hồ Chí Minh,3250000000,"3,25 tỷ",57.0,2,1.0,,2.0,1,6.0,3.0,,,,2 tuần trước,1778722442000,2026-05-14 08:34:02,2026-05-29 17:36:07,https://cdn.chotot.com/5mApX8c7zzqvhY1O1uPPzi-pINoIEUWl3l066j2GB-4/preset:listing/plain/0315a3264e5735b5bac3e9118b53e73d-2978849589239332907.webp
170933187,127956332,"CHUYÊN NGHIỆP UY TÍN BÁN 1-2-3PN MASTERI THẢO ĐIỀN, CHI TIẾT TỪNG CĂN",,Phường Thảo Điền (Quận 2 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,7500000000,"7,5 tỷ",70.0,2,2.0,,2.0,1,6.0,,,,,2 tuần trước,1778722406000,2026-05-14 08:33:26,2026-05-29 17:36:07,https://cdn.chotot.com/0jzBumbjhbTiN8Rlvkh4UWZ6ssK65OtAwbb3OGl23fg/preset:listing/plain/f89bf0a8546e309824a99434caa78ba6-2968743742303192740.webp
176065377,132373774,Góc 2PN+ 75m2 View Hồ Bơi - Tầng Trung - 4.85 Tỷ (Thuê 9.5tr/th),,Phường Long Bình (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,4850000000,"4,85 tỷ",75.0,2,2.0,,2.0,1,6.0,3.0,,,,2 tuần trước,1778722395000,2026-05-14 08:33:15,2026-05-29 17:36:07,https://cdn.chotot.com/o_ueFIXnpA3SjUr6YdnGVA9ER-T9I0voVTpkUEfQFJ4/preset:listing/plain/822927809a4c23d42a9283e41083b759-2984199956573254865.webp
176029489,132342851,"Bán Imperia Q.2, 135m2, 3PN, giá *** 10 tỷ, SH, free 1 xe hơi, SH",,Phường An Phú (Quận 2 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,10000000000,10 tỷ,138.0,3,2.0,,2.0,1,6.0,1.0,,,,2 tuần trước,1778722260000,2026-05-14 08:31:00,2026-05-29 17:36:07,https://cdn.chotot.com/0L5WnlXi_zn8lLjuLqQEFlFql6YbAZTQhovnY7s7BoA/preset:listing/plain/0170cc740d960e92b477f33f7a34b55e-2983953463495006292.webp
175408962,131810479,"Căn hộ SkyCenter Phổ Quang 35m 2.8tỷ, 2PN 6tỷ, 3PN 10.9tỷ",,Phường 2,Quận Tân Bình,Tp Hồ Chí Minh,6000000000,6 tỷ,74.0,2,2.0,,,1,,,,,,2 tuần trước,1778721349000,2026-05-14 08:15:49,2026-05-29 17:36:07,https://cdn.chotot.com/UmKtiu00L6aMkOp4pUtQ0ZqmGkxeKcK9yIh3bkWG2YQ/preset:listing/plain/0aa8e510cc329d23e41010d810a1f1d2-2979849516553667645.webp
174674756,131187511,"Căn hộ Kingston Residence, 30m 3tỷ-2PN 7.5tỷ-3PN 15tỷ",,Phường 8,Quận Phú Nhuận,Tp Hồ Chí Minh,7500000000,"7,5 tỷ",80.0,2,,,,1,,,,,,2 tuần trước,1778721307000,2026-05-14 08:15:07,2026-05-29 17:36:07,https://cdn.chotot.com/SYLXzdbwilKqjpq8w3Oec6MkJontQ84J7xvy4M3EtdU/preset:listing/plain/4f769a271fd6036887b88f3e8670c441-2975374321873319417.webp
174671022,131184164,"Căn hộ Kingdom 101 Tô Hiến Thành, 2PN 7.3tỷ, 3PN 10.5ty",,Phường 14,Quận 10,Tp Hồ Chí Minh,7300000000,"7,3 tỷ",72.0,2,,,,1,,,,,,2 tuần trước,1778721271000,2026-05-14 08:14:31,2026-05-29 17:36:07,https://cdn.chotot.com/sgleeF1dJP5muMXMC2LT3oNtfaEHv1kqPABrdVHR5qM/preset:listing/plain/70a098c9ef394e1166fb302df571bd76-2975362405707467753.webp
175389610,131794128,"Căn hộ Rich Star Hòa Bình, 1PN 3.6tỷ, 2PN 3.95tỷ, 3PN 4.5tỷ",,Phường Hiệp Tân,Quận Tân Phú,Tp Hồ Chí Minh,3950000000,"3,95 tỷ",65.0,2,,,,1,,,,,,2 tuần trước,1778721204000,2026-05-14 08:13:24,2026-05-29 17:36:07,https://cdn.chotot.com/ZHhBr-CYJSrw6sMRy3aYYKT2ntWvjSbQoclbmC59adY/preset:listing/plain/55bd3d99bba212b0935f44bc189b85f1-2979721820658551347.webp
176064864,132373316,Bán chung cư lê thành tân tạo (chính chủ không phải sale),,Phường Tân Tạo,Quận Bình Tân,Tp Hồ Chí Minh,800000000,800 triệu,37.5,1,1.0,,,1,,,,,,2 tuần trước,1778720853000,2026-05-14 08:07:33,2026-05-29 17:36:07,https://cdn.chotot.com/DbWkra4SjPgxX9ISs_o6BU-heWIYYiVXwAXcY9-2caI/preset:listing/plain/daab613c7b7498f7cca197730bbbdd94-2984197927160813019.webp
174670568,131183729,"Căn hộ XiGrand Court 1PN 5.4tỷ, 2PN 7.2tỷ, 3PN 9tỷ ở Lý Thường Kiệt",,Phường 14,Quận 10,Tp Hồ Chí Minh,7200000000,"7,2 tỷ",70.0,2,2.0,,,1,,,,,,2 tuần trước,1778720848000,2026-05-14 08:07:28,2026-05-29 17:36:07,https://cdn.chotot.com/m4ZcjhdwoH-5UTkPBSDOeeYXTFbRlKhg932HAhbLASY/preset:listing/plain/6cb7800461a9db6bfad95eefc484a9d1-2975360610138683941.webp
174647538,131164100,"Căn hộ Him Lam Chợ Lớn Hậu Giang 2PN 4.85tỷ, 3PN 5.8tỷ 102m",,Phường 11,Quận 6,Tp Hồ Chí Minh,4850000000,"4,85 tỷ",83.0,2,2.0,,,1,,,,,,2 tuần trước,1778720811000,2026-05-14 08:06:51,2026-05-29 17:36:07,https://cdn.chotot.com/j6gEK9ZGNmOYc6NgHsNHTCsczG0S8jIfCdug6aE4Fgg/preset:listing/plain/a8078c64f6e342414422352c819cca57-2975219129203553785.webp
174649324,131165604,"Căn hộ Oriental Plaza Âu Cơ, 2PN 82m 4.5tỷ, 3PN 5.2tỷ 105m",,Phường Tân Thành,Quận Tân Phú,Tp Hồ Chí Minh,4500000000,"4,5 tỷ",82.0,2,2.0,,,1,,,,,,2 tuần trước,1778720751000,2026-05-14 08:05:51,2026-05-29 17:36:07,https://cdn.chotot.com/sAxY-MkcFHKV2YCxmGIJA499gT7E2SLE79URtuk1MQg/preset:listing/plain/6aa711b2e01e478d2494b9cb7505e734-2975224689550292473.webp
174673167,131186117,"Căn hộ Terra Royal, 2PN 7.6tỷ, 3PN 9.5tỷ, penthouse 3PN 20ty",,Phường Võ Thị Sáu,Quận 3,Tp Hồ Chí Minh,7600000000,"7,6 tỷ",58.0,2,,,,1,,,,,,2 tuần trước,1778720694000,2026-05-14 08:04:54,2026-05-29 17:36:07,https://cdn.chotot.com/ueiu6dYjonJB99KoL9KimXFFPJOcL9GVOBouwW0d4D0/preset:listing/plain/0c510f7e4063667fd184481d7869228e-2975369498305693881.webp
175398359,131801376,"Căn hộ Golden Mansion Phổ Quang, 1PN 4.8tỷ, 2PN 6.1tỷ",,Phường 9,Quận Phú Nhuận,Tp Hồ Chí Minh,6100000000,"6,1 tỷ",75.0,2,,,,1,,,,,,2 tuần trước,1778720613000,2026-05-14 08:03:33,2026-05-29 17:36:07,https://cdn.chotot.com/4yeDMa_ZT56scGflLjg8jYSpQnQhfo2OhQeppu15yRw/preset:listing/plain/d01614f47581959340cc6a951430617b-2979751295331355187.webp
175399242,131802096,"Căn hộ The Botanica Phổ Quang 1PN 4.6tỷ, 2PN 6tỷ, 3PN 8.3tỷ",,Phường 2,Quận Tân Bình,Tp Hồ Chí Minh,6000000000,6 tỷ,73.0,2,,,,1,,,,,,2 tuần trước,1778720562000,2026-05-14 08:02:42,2026-05-29 17:36:07,https://cdn.chotot.com/Y0qMfpHPOxT9W6owGQCYYweDQuf8nDM1ERCVBx2EGpU/preset:listing/plain/1a6b2b8dea041c7d7aca99f27beb09ae-2979754151344534455.webp
176064756,132373211,1PN+ (47m2) Tây Bắc - Tầng Trung - View Vành Đai - Giá 2.8 Tỷ,,Phường Long Bình (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,2800000000,"2,8 tỷ",47.0,1,1.0,,2.0,1,5.0,3.0,,,,2 tuần trước,1778720419000,2026-05-14 08:00:19,2026-05-29 17:36:07,https://cdn.chotot.com/O8s6U0tE1gAs3ghLCG6lMH7hi-HedvLfEgbAAdH9jDI/preset:listing/plain/71b7bd4e1bbfca8fae810fcf0dbd5818-2984197526117748973.webp
176027570,132341259,chung cư phố bùi viện,,Phường Phạm Ngũ Lão,Quận 1,Tp Hồ Chí Minh,3600000000,"3,6 tỷ",40.0,1,1.0,,2.0,1,6.0,2.0,,,,2 tuần trước,1778720223000,2026-05-14 07:57:03,2026-05-29 17:36:07,https://cdn.chotot.com/wiFq-t30vKKQT88U_ZIcHXP9lVsZhJvLMIepHr9RgwU/preset:listing/plain/2341e38fb30c5a23aa4e17feea96390e-2983946809642206087.webp
